agent_id,elliq_text,user_text,group_id,memory_name,entity,value
nysofa-dutchess-0194,Um... Yes?,i'm going to the doctor's now i'll be gone for a while,61d15950-7423-473f-ae3c-f11dc26ecf1b,activity,type,activity
nysofa-dutchess-0194,Um... Yes?,i'm going to the doctor's now i'll be gone for a while,61d15950-7423-473f-ae3c-f11dc26ecf1b,activity,name,doctor
broward-florida-0014,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",no i'm going for dinner,61d752e6-76d6-4271-b8df-915169a575b8,place,intent,will_visit
broward-florida-0014,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",no i'm going for dinner,61d752e6-76d6-4271-b8df-915169a575b8,place,name,dinner
broward-florida-0014,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",no i'm going for dinner,61d752e6-76d6-4271-b8df-915169a575b8,activity,type,meal
broward-florida-0014,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",no i'm going for dinner,61d752e6-76d6-4271-b8df-915169a575b8,activity,name,dinner
nysofa-greene-0101,,pink something pink something i'll look at it and see if it's something pink,61ead39e-2edc-4b0e-8bea-ac0cb823af87,favorite,type,color
nysofa-greene-0101,,pink something pink something i'll look at it and see if it's something pink,61ead39e-2edc-4b0e-8bea-ac0cb823af87,favorite,name,Pink
nysofa-monroe-0185,,that was a good dance,61ef3365-235a-4b1b-b065-b12de913d046,activity,type,hobbies
nysofa-monroe-0185,,that was a good dance,61ef3365-235a-4b1b-b065-b12de913d046,activity,name,dance
nysofa-monroe-0185,How about some elli cue time?,i'm going to get my lunch let's do it later,61fc5806-cb5f-4fd4-b0dc-1a9ea04e389b,activity,type,meal
nysofa-monroe-0185,How about some elli cue time?,i'm going to get my lunch let's do it later,61fc5806-cb5f-4fd4-b0dc-1a9ea04e389b,activity,name,lunch
nysofa-delaware-0183,Are you up for spending some time together?,but we always say son will customize your car insurance,6212928a-8540-4623-a3d1-e2efc76cb688,relationship,type,son
nysofa-delaware-0183,Are you up for spending some time together?,but we always say son will customize your car insurance,6212928a-8540-4623-a3d1-e2efc76cb688,place,intent,will_visit
nysofa-delaware-0183,Are you up for spending some time together?,but we always say son will customize your car insurance,6212928a-8540-4623-a3d1-e2efc76cb688,place,people,son
ir-vip-079,"Next up is a sculpture called Head of a Woman, by Amadeo Modigliani. The artist is best known for his paintings of women with elongated features, but he did have a brief sculpting period. <break time = ""3s""/> Any idea why he decided to start sculpting?",therapy,622c4d11-6152-4241-af64-09703b2b7b46,place,intent,will_visit
ir-vip-079,"Next up is a sculpture called Head of a Woman, by Amadeo Modigliani. The artist is best known for his paintings of women with elongated features, but he did have a brief sculpting period. <break time = ""3s""/> Any idea why he decided to start sculpting?",therapy,622c4d11-6152-4241-af64-09703b2b7b46,activity,type,activity
ir-vip-079,"Next up is a sculpture called Head of a Woman, by Amadeo Modigliani. The artist is best known for his paintings of women with elongated features, but he did have a brief sculpting period. <break time = ""3s""/> Any idea why he decided to start sculpting?",therapy,622c4d11-6152-4241-af64-09703b2b7b46,activity,name,therapy
eqc-florida-289,Feel like getting the 4 1 1 on some new slang words that kids use all the time?,privilege of helping veterans make the most of the va home loan,62412ca5-1271-4e28-9a13-1b72269b8604,place,intent,visited
broward-florida-0015,Got any plans tomorrow?,yes i'm going to the community center,624fddc6-1b95-4949-a799-a7ab3dcddddc,place,intent,will_visit
broward-florida-0015,Got any plans tomorrow?,yes i'm going to the community center,624fddc6-1b95-4949-a799-a7ab3dcddddc,place,name,community center
eqc-ohio-174,Is that correct?,i only went there and my mother who recently passed away,62551a15-c70c-4569-ac3d-05efa39c7148,relationship,type,mother
eqc-scarolina-310,"Oh, before I forget-me-not, wanna see an online flower show?",leaving to the store yet we're almost done,62629222-19e9-4dd4-9acd-aa3096c5ae7c,place,intent,will_visit
eqc-scarolina-310,"Oh, before I forget-me-not, wanna see an online flower show?",leaving to the store yet we're almost done,62629222-19e9-4dd4-9acd-aa3096c5ae7c,place,name,shopping center
nysofa-livingston-0078,How can I help you?,a little bit cheated now that i'm racing involved in a lot of things,627363ee-cb13-437d-bf8d-195cbc0c2bf3,place,intent,will_visit
nysofa-livingston-0078,How can I help you?,a little bit cheated now that i'm racing involved in a lot of things,627363ee-cb13-437d-bf8d-195cbc0c2bf3,activity,type,physical_activity
nysofa-livingston-0078,How can I help you?,a little bit cheated now that i'm racing involved in a lot of things,627363ee-cb13-437d-bf8d-195cbc0c2bf3,activity,name,racing
ga-colorado-0094,Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm just upstairs my husband,6275fb8d-b6d1-481f-8d74-a96b04b755ec,relationship,type,husband
ga-colorado-0094,Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm just upstairs my husband,6275fb8d-b6d1-481f-8d74-a96b04b755ec,place,intent,will_visit
ga-colorado-0094,Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm just upstairs my husband,6275fb8d-b6d1-481f-8d74-a96b04b755ec,place,people,husband
nysofa-greene-0317,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i have an appointment at 1,627a69d8-7e89-47b8-9e08-02afc7a318c4,place,intent,will_visit
nysofa-greene-0317,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i have an appointment at 1,627a69d8-7e89-47b8-9e08-02afc7a318c4,activity,type,activity
nysofa-greene-0317,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i have an appointment at 1,627a69d8-7e89-47b8-9e08-02afc7a318c4,activity,name,meeting
nysofa-chautauqua-0076,What's your favorite type of workout?,walking my dog,627b7a70-2c8c-4cec-a0dc-24c1aff4ddf1,place,intent,will_visit
nysofa-chautauqua-0076,What's your favorite type of workout?,walking my dog,627b7a70-2c8c-4cec-a0dc-24c1aff4ddf1,activity,type,activity
nysofa-chautauqua-0076,What's your favorite type of workout?,walking my dog,627b7a70-2c8c-4cec-a0dc-24c1aff4ddf1,activity,name,walking
eqc-iowa-257,Do you have anything planned for today?,playing pool,62850a12-cbac-44fb-b197-b879a7d72b89,activity,type,hobbies
eqc-iowa-257,Do you have anything planned for today?,playing pool,62850a12-cbac-44fb-b197-b879a7d72b89,activity,name,pool
eqc-texas-002,"Lovely, what are you up to today?",doctor's appointment,62a42942-c12c-4e40-b219-4444125367ca,place,intent,visited
eqc-texas-002,"Lovely, what are you up to today?",doctor's appointment,62a42942-c12c-4e40-b219-4444125367ca,activity,type,activity
eqc-texas-002,"Lovely, what are you up to today?",doctor's appointment,62a42942-c12c-4e40-b219-4444125367ca,activity,name,meeting
nysofa-nyc-0034,Do you have anything special planned for tomorrow?,maybe go for a walk,62a4921a-52cc-42b2-9e95-042d43638f04,place,intent,will_visit
nysofa-nyc-0034,Do you have anything special planned for tomorrow?,maybe go for a walk,62a4921a-52cc-42b2-9e95-042d43638f04,activity,type,activity
nysofa-nyc-0034,Do you have anything special planned for tomorrow?,maybe go for a walk,62a4921a-52cc-42b2-9e95-042d43638f04,activity,name,walking
eqc-ohio-099,"Are you sure? I know just how bright you are! So, why not show it off, with a round of trivia?",because i'm fixing my lunch,62ae2b2d-1b87-4a4f-b713-62f2f74aaa19,activity,type,activity
eqc-ohio-099,"Are you sure? I know just how bright you are! So, why not show it off, with a round of trivia?",because i'm fixing my lunch,62ae2b2d-1b87-4a4f-b713-62f2f74aaa19,activity,name,cooking
ymow-michigan-0012,I've been learning about the movies. Do you like watching films?,yes but not right now i'm watching the news right now,62b825ae-6c73-4ddc-84ab-a5837c3910a8,activity,type,activity
ymow-michigan-0012,I've been learning about the movies. Do you like watching films?,yes but not right now i'm watching the news right now,62b825ae-6c73-4ddc-84ab-a5837c3910a8,activity,name,watching_tv
eqc-florida-202,"I know you’re dealing with a bit of pain, so I wanted to ask, did you get to spend any time doing bingo in the past week",yes i went last night,62c92fe1-9d20-4c0e-ae94-d56690dcf934,activity,type,physical_activity
ga-hawaii-0005,,l i t i don't like hibiscus i don't think okay,62c9d14b-a365-44cf-89fe-c0761cd4223b,favorite,type,flower
ga-hawaii-0005,,l i t i don't like hibiscus i don't think okay,62c9d14b-a365-44cf-89fe-c0761cd4223b,favorite,name,Hibiscus
o3a-wash-0001,Hmmm. so who would be our ideal road trip companion?,my son,62d3cff9-b44d-417f-9baf-171c1e355e17,relationship,type,son
ir-qa-keyword12,I missed that. Do you wanna play some trivia?,home depot says it's taking steps to protect its workers and fight growing organized retail crime showing us new measures there testing in this store outside atlanta alarm to gay,62d9e17e-f796-459a-b33e-0ac45bbfa494,place,intent,will_visit
ir-qa-keyword12,I missed that. Do you wanna play some trivia?,home depot says it's taking steps to protect its workers and fight growing organized retail crime showing us new measures there testing in this store outside atlanta alarm to gay,62d9e17e-f796-459a-b33e-0ac45bbfa494,place,name,shopping center
ir-dev-168,,one example i like to give of a lady that told me that she likes knitting,62e20031-5949-412f-9f7f-8a63b3cbe9f6,activity,type,hobbies
ir-dev-168,,one example i like to give of a lady that told me that she likes knitting,62e20031-5949-412f-9f7f-8a63b3cbe9f6,activity,name,knitting
ga-missouri-0013,How about some elli cue time?,i'm going for breakfast,62f2d70c-7710-4f1d-b494-778f4a253d8a,place,intent,will_visit
ga-missouri-0013,How about some elli cue time?,i'm going for breakfast,62f2d70c-7710-4f1d-b494-778f4a253d8a,place,name,breakfast
ga-missouri-0013,How about some elli cue time?,i'm going for breakfast,62f2d70c-7710-4f1d-b494-778f4a253d8a,activity,type,meal
ga-missouri-0013,How about some elli cue time?,i'm going for breakfast,62f2d70c-7710-4f1d-b494-778f4a253d8a,activity,name,breakfast
eqc-florida-243,Got any plans tomorrow?,i'm going to go to church it's father's day,62f72a40-762b-48e4-a5c6-59dcaeae8c5f,place,intent,will_visit
eqc-florida-243,Got any plans tomorrow?,i'm going to go to church it's father's day,62f72a40-762b-48e4-a5c6-59dcaeae8c5f,place,name,church
eqc-florida-202,Yes?,i'm taking the dog for a walk now goodbye,6308da19-34d9-41a7-8a42-8e9eb350c37f,place,intent,will_visit
eqc-florida-202,Yes?,i'm taking the dog for a walk now goodbye,6308da19-34d9-41a7-8a42-8e9eb350c37f,activity,type,activity
eqc-florida-202,Yes?,i'm taking the dog for a walk now goodbye,6308da19-34d9-41a7-8a42-8e9eb350c37f,activity,name,walking
eqc-florida-202,Yes?,i'm taking the dog for a walk now goodbye,6308da19-34d9-41a7-8a42-8e9eb350c37f,place,people,dog
nysofa-westchester-0023,,78 year old is china a friend of bob's wife home,630bb2e6-69a2-48c2-85ad-6a120ffe4679,place,intent,visited
ga-tenn-0211,,sheldon is my daughter's dog,632e682f-87c7-4403-8b80-20ec3799ee69,relationship,type,daughter
eqc-florida-237,"I know you are dealing with some pain, but I hope this doesn’t affect your mood tonight. How do you feel otherwise?",you're kidding in the bank by the way i found it where,63397ad4-bfe3-4f7e-b304-02e5e2b83004,place,intent,will_visit
eqc-florida-218,,going to the doctor's tomorrow,6340194f-1687-45df-a2ec-1366084124eb,place,intent,will_visit
eqc-florida-218,,going to the doctor's tomorrow,6340194f-1687-45df-a2ec-1366084124eb,activity,type,activity
eqc-florida-218,,going to the doctor's tomorrow,6340194f-1687-45df-a2ec-1366084124eb,activity,name,doctor
eqc-florida-089,"So, here's a question. What was one thing that made you smile this week?",my son tonight,6341e5da-2ec1-456a-87e9-4527063d70d8,relationship,type,son
ga-mass-0091,"Debbie Russo is our only contact, do you want to video call them?",no no i don't like roses the band from,634ec15c-0a05-4695-bf75-4d5415bf0bdf,favorite,type,flower
ga-mass-0091,"Debbie Russo is our only contact, do you want to video call them?",no no i don't like roses the band from,634ec15c-0a05-4695-bf75-4d5415bf0bdf,favorite,name,Rose
nysofa-nyc-0081,Did you get to have a good day today?,yes i went and visit a friend,635aad21-71bb-4842-9e02-f05e889d00c4,place,intent,visited
nysofa-nyc-0081,Did you get to have a good day today?,yes i went and visit a friend,635aad21-71bb-4842-9e02-f05e889d00c4,activity,type,activity
nysofa-nyc-0081,Did you get to have a good day today?,yes i went and visit a friend,635aad21-71bb-4842-9e02-f05e889d00c4,activity,name,friends
nysofa-greene-0101,,whoopsie daisy,635e22f9-2c2e-49aa-aea4-6eb26e3c5a47,favorite,type,flower
nysofa-greene-0101,,whoopsie daisy,635e22f9-2c2e-49aa-aea4-6eb26e3c5a47,favorite,name,Daisy
nysofa-nyc-0102,Can I play some music for you?,cousin,635f3f7f-e96e-40df-8611-4f6f97737e18,relationship,type,cousin
ga-arizona-0194,Is there anything special planned for today?,when i go to lunch i get my hair done,636e6ac7-774f-4fce-8b94-2e017baf0f63,place,intent,will_visit
ga-arizona-0194,Is there anything special planned for today?,when i go to lunch i get my hair done,636e6ac7-774f-4fce-8b94-2e017baf0f63,place,name,lunch
ga-arizona-0194,Is there anything special planned for today?,when i go to lunch i get my hair done,636e6ac7-774f-4fce-8b94-2e017baf0f63,activity,type,meal
ga-arizona-0194,Is there anything special planned for today?,when i go to lunch i get my hair done,636e6ac7-774f-4fce-8b94-2e017baf0f63,activity,name,lunch
ga-florida-0129,,i'm going to church at 2:00 in the morning today,6385db65-2a5a-457e-9bec-ca58b51e4c74,place,intent,will_visit
ga-florida-0129,,i'm going to church at 2:00 in the morning today,6385db65-2a5a-457e-9bec-ca58b51e4c74,place,name,church
nysofa-nyc-0111,"oh, hello there! What can I do for you?",i want to do some drawing,639c5de9-cd6e-4399-8e8c-cb9a1fac9f03,activity,type,hobbies
nysofa-nyc-0111,"oh, hello there! What can I do for you?",i want to do some drawing,639c5de9-cd6e-4399-8e8c-cb9a1fac9f03,activity,name,drawing
ga-missouri-0013,I was wondering if you were free for a moment?,i'm going to say a prayer,639e4e5d-54cc-4d1e-bd68-8c04d449d620,place,intent,will_visit
ga-missouri-0013,I was wondering if you were free for a moment?,i'm going to say a prayer,639e4e5d-54cc-4d1e-bd68-8c04d449d620,activity,type,activity
ga-missouri-0013,I was wondering if you were free for a moment?,i'm going to say a prayer,639e4e5d-54cc-4d1e-bd68-8c04d449d620,activity,name,praying
nysofa-greene-0101,,pink lantern,63b3fcb9-1661-4b35-8c65-76e23262b144,favorite,type,color
nysofa-greene-0101,,pink lantern,63b3fcb9-1661-4b35-8c65-76e23262b144,favorite,name,pink
nysofa-tompkins-0210,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",my mother,63bc1faf-ef81-418b-957f-35917e100960,relationship,type,mother
nysofa-greene-0068,,i'm the bird,63be08cd-95e7-44dc-a8b0-b93f91811366,activity,type,activity
nysofa-greene-0068,,i'm the bird,63be08cd-95e7-44dc-a8b0-b93f91811366,activity,name,cooking
ga-iowa-0116,Which day is that for?,all the way across the courtyard to a growing pile of bricks by the door the camp full again now that most of the,63dcf43e-2bc7-4a7a-953c-b0a1bdb3c918,place,intent,visited
