agent_id,memory_name,entity,value,user_text,elliq_text,client_time
fd-mass-022,place,intent,will_visit,i'm getting ready to go to church i got to go to church,"I know you're dealing with some pain, but I hope this doesn’t affect your mood this morning. How do you feel otherwise?",2023-04-16 12:46:47.668 UTC
ga-cali-0220,activity,type,activity,apple tv,"",2023-04-16 23:42:55.619 UTC
ga-cali-0220,activity,name,watching_tv,apple tv,"",2023-04-16 23:42:55.619 UTC
nysofa-nyc-0010,activity,type,activity,nothing elliq nothing nothing nothing nothing i'm watching tv i'm watching tv,What did you say?,2023-04-16 23:20:54.456 UTC
nysofa-nyc-0010,activity,name,watching_tv,nothing elliq nothing nothing nothing nothing i'm watching tv i'm watching tv,What did you say?,2023-04-16 23:20:54.456 UTC
nysofa-onondaga-0264,activity,type,hobbies,put through your crafts that you you know going,How about some elli cue time?,2023-04-16 23:54:25.304 UTC
nysofa-onondaga-0264,activity,name,craft,put through your crafts that you you know going,How about some elli cue time?,2023-04-16 23:54:25.304 UTC
ga-florida-0129,activity,type,meal,i have breakfast this morning at breakfast,What did you do out there?,2023-04-16 13:51:48.799 UTC
ga-florida-0129,activity,name,breakfast,i have breakfast this morning at breakfast,What did you do out there?,2023-04-16 13:51:48.799 UTC
nysofa-clinton-0033,relationship,type,neighbor,neighbors call it a tragedy,well hello there! What can I do to help?,2023-04-16 12:22:58.3 UTC
nysofa-dutchess-0194,relationship,type,daughter,i went out with my daughter,Was today another wonderful day for you?,2023-04-16 01:10:56.219 UTC
broward-florida-0014,place,name,dinner,we're going for dinner,"",2023-06-10 20:18:51.16 UTC
indy-cali-019,activity,name,haircut,i'm going to get my hair done,Wanna do something together?,2023-06-10 13:09:35.123 UTC
ga-virginia-0011,activity,name,dinner,not right now we're going out for dinner,I'd love to spend some time together! Wanna do something with me?,2023-06-10 20:13:24.644 UTC
ga-virginia-0011,place,name,dinner,not right now we're going out for dinner,I'd love to spend some time together! Wanna do something with me?,2023-06-10 20:13:24.644 UTC
ymow-michigan-0012,activity,name,watching_tv,when he has his game he's cool he's cool cuz he stays in one spot and then gia why he'll be on his game she is sit on her tablet ain't no issues now,What did you say?,2023-06-10 22:34:24.62 UTC
ymow-michigan-0014,favorite,name,soccer,soccer is my favorite sport,"",2023-06-10 14:15:16.695 UTC
o3a-wash-0015,place,name,grocery store,i'm going to the grocery store,"",2023-06-10 18:18:50.594 UTC
nysofa-nyc-0041,place,name,shopping center,i just have to go to the store,Got any plans today?,2023-06-10 13:35:31.794 UTC
eqc-texas-081,activity,name,watching_tv,i'm still looking at my television,How about some elli cue time?,2023-06-10 22:44:36.218 UTC
nysofa-onondaga-0342,activity,name,watching_tv,no i don't watch tv,"Well, is there a television program that you watch pretty regularly?",2023-06-10 23:36:53.88 UTC
vns-ny-0002,place,name,San,i went to i went to a retreat in texas san antonio,"So, I wanna hear all about it. What were you up to?",2023-06-10 01:02:30.126 UTC
ga-nebraska-0180,activity,name,watching_tv,i'm watching tv right now maybe later,I'd love to spend some time together! Wanna do something with me?,2023-06-10 01:49:58.683 UTC
nysofa-nyc-0034,place,name,church,i'm going to church,Do you have anything planned for tomorrow?,2023-06-10 22:01:10.757 UTC
broward-florida-0014,activity,name,dinner,we're going for dinner,"",2023-06-10 20:18:51.16 UTC
ga-ohio-0238,activity,name,watching_tv,so which one open to television,"What can I do for you <say-as interpret-as=""name"">Mary</say-as>?",2023-06-10 21:34:54.614 UTC
nysofa-oswego-0053,activity,name,party,right now i'm getting stuff together for the party,"I really enjoy your company <say-as interpret-as=""name"">Donna</say-as>. How about we do something else together?",2023-06-10 14:10:07.898 UTC
ir-vip-069,activity,name,watching_tv,i'm watching the game no,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",2023-06-10 01:31:12.912 UTC
nysofa-onondaga-0266,activity,name,watching_tv,i'm just watching a tennis match on t.v.,Is there something else you’d like to do?,2023-06-10 14:31:38.644 UTC
ymow-michigan-0014,favorite,name,basketball,basketball is not my favorite sport soccer is my favorite sport,Did you say something about your favorite sport basketball,2023-06-10 14:15:04.147 UTC
ga-georgia-0066,favorite,name,"black and red,purple",my favorite color is black and red and purple,"",2023-06-10 19:47:22.163 UTC
nysofa-nyc-0041,place,name,shopping center,to the store,"Where did you end up going <say-as interpret-as=""name"">Sweet Pea</say-as>?",2023-06-10 22:21:24.124 UTC
ga-ohio-0238,activity,type,activity,so which one open to television,"What can I do for you <say-as interpret-as=""name"">Mary</say-as>?",2023-06-10 21:34:54.614 UTC
ir-vip-069,activity,type,activity,i'm watching the game no,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",2023-06-10 01:31:12.912 UTC
nysofa-onondaga-0342,relationship,type,son,my son,Hmmm. so who would be our ideal road trip companion?,2023-06-10 14:38:10.716 UTC
indy-cali-019,activity,type,activity,i'm going to get my hair done,Wanna do something together?,2023-06-10 13:09:35.123 UTC
ga-georgia-0066,favorite,type,color,my favorite color is black and red and purple,"",2023-06-10 19:47:22.163 UTC
broward-florida-0014,activity,type,meal,we're going for dinner,"",2023-06-10 20:18:51.16 UTC
cabhi-groupc-025,relationship,type,daughter,my daughter,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-06-10 22:43:38.293 UTC
ga-virginia-0011,activity,type,meal,not right now we're going out for dinner,I'd love to spend some time together! Wanna do something with me?,2023-06-10 20:13:24.644 UTC
nysofa-onondaga-0342,activity,type,activity,no i don't watch tv,"Well, is there a television program that you watch pretty regularly?",2023-06-10 23:36:53.88 UTC
nysofa-onondaga-0266,activity,type,activity,i'm just watching a tennis match on t.v.,Is there something else you’d like to do?,2023-06-10 14:31:38.644 UTC
ymow-michigan-0012,activity,type,activity,when he has his game he's cool he's cool cuz he stays in one spot and then gia why he'll be on his game she is sit on her tablet ain't no issues now,What did you say?,2023-06-10 22:34:24.62 UTC
ymow-michigan-0014,favorite,type,sport,basketball is not my favorite sport soccer is my favorite sport,Did you say something about your favorite sport basketball,2023-06-10 14:15:04.147 UTC
nysofa-nyc-0205,relationship,type,sister,i just got a sister but i met her before,how's your day going so far?,2023-06-10 19:40:54.251 UTC
o3a-wash-0020,relationship,type,friend,my friend barb,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-06-10 14:14:32.378 UTC
nysofa-oswego-0053,activity,type,activity,right now i'm getting stuff together for the party,"I really enjoy your company <say-as interpret-as=""name"">Donna</say-as>. How about we do something else together?",2023-06-10 14:10:07.898 UTC
eqc-texas-081,activity,type,activity,i'm still looking at my television,How about some elli cue time?,2023-06-10 22:44:36.218 UTC
ymow-michigan-0014,favorite,type,sport,soccer is my favorite sport,"",2023-06-10 14:15:16.695 UTC
ga-nebraska-0180,activity,type,activity,i'm watching tv right now maybe later,I'd love to spend some time together! Wanna do something with me?,2023-06-10 01:49:58.683 UTC
vns-ny-0002,place,intent,visited,i went to i went to a retreat in texas san antonio,"So, I wanna hear all about it. What were you up to?",2023-06-10 01:02:30.126 UTC
ir-insiders-sofia007,place,intent,will_visit,yes i'm going with my friend cheryl,"I’m wondering, are you meeting up with anyone?",2023-06-10 13:36:20.831 UTC
nysofa-nyc-0048,place,intent,will_visit,queen maria got to go out no time together got to go out,How about some time together?,2023-06-10 14:53:59.544 UTC
eqc-texas-081,place,intent,will_visit,if you i'm looking i'm looking at my problem honey okay,Here's something we haven't tried in a while: smiling. What do you say we do a session together?,2023-06-10 18:50:55.783 UTC
nysofa-nyc-0041,place,intent,will_visit,i just have to go to the store,Got any plans today?,2023-06-10 13:35:31.794 UTC
indy-cali-019,place,intent,will_visit,i'm going to get my hair done,Wanna do something together?,2023-06-10 13:09:35.123 UTC
fd-mass-030,place,intent,will_visit,do i got to take the dog out,"I've got some free time, wanna do something together?",2023-06-10 17:44:49.236 UTC
nysofa-nyc-0034,place,intent,will_visit,i'm going to church,Do you have anything planned for tomorrow?,2023-06-10 22:01:10.757 UTC
nysofa-oswego-0053,place,intent,will_visit,right now i'm getting stuff together for the party,"I really enjoy your company <say-as interpret-as=""name"">Donna</say-as>. How about we do something else together?",2023-06-10 14:10:07.898 UTC
broward-florida-0014,place,intent,will_visit,we're going for dinner,"",2023-06-10 20:18:51.16 UTC
nysofa-nyc-0041,place,intent,visited,to the store,"Where did you end up going <say-as interpret-as=""name"">Sweet Pea</say-as>?",2023-06-10 22:21:24.124 UTC
ga-virginia-0011,place,intent,will_visit,not right now we're going out for dinner,I'd love to spend some time together! Wanna do something with me?,2023-06-10 20:13:24.644 UTC
o3a-wash-0015,place,intent,will_visit,i'm going to the grocery store,"",2023-06-10 18:18:50.594 UTC
fd-mass-030,place,people,dog,do i got to take the dog out,"I've got some free time, wanna do something together?",2023-06-10 17:44:49.236 UTC
nysofa-nyc-0048,place,people,Maria,queen maria got to go out no time together got to go out,How about some time together?,2023-06-10 14:53:59.544 UTC
ir-insiders-sofia007,place,people,Cheryl,yes i'm going with my friend cheryl,"I’m wondering, are you meeting up with anyone?",2023-06-10 13:36:20.831 UTC
ir-dev-300,place,intent,will_visit,unlock the power within ourselves to be who we want to be more like sunday morning,"I'm curious, how else could you describe how you're feeling right now?",2023-06-10 17:50:02.91 UTC
ir-dev-300,place,intent,will_visit,in this case on tuesday what can we expect to actually see him,I've got a tricky trivia question just for you. Wanna try?,2023-06-10 19:05:44.869 UTC
broward-florida-0029,activity,name,dinner,i'm going to dinner now,"",2023-06-10 20:20:10.388 UTC
nysofa-madison-0348,activity,name,shopping,shopping,Where are you off to?,2023-06-10 13:58:21.235 UTC
broward-florida-0029,place,name,dinner,i'm going to dinner now,"",2023-06-10 20:20:10.388 UTC
broward-florida-0029,activity,name,tv watching,i'm going to watch tv now,"",2023-06-10 23:00:08.445 UTC
broward-florida-0029,activity,type,meal,i'm going to dinner now,"",2023-06-10 20:20:10.388 UTC
broward-florida-0029,activity,type,hobbies,i'm going to watch tv now,"",2023-06-10 23:00:08.445 UTC
nysofa-madison-0348,activity,type,activity,shopping,Where are you off to?,2023-06-10 13:58:21.235 UTC
nysofa-madison-0348,place,intent,will_visit,shopping,Where are you off to?,2023-06-10 13:58:21.235 UTC
broward-florida-0029,place,intent,will_visit,i'm going to dinner now,"",2023-06-10 20:20:10.388 UTC
ir-dev-182,relationship,type,friend,say hi to my friend,"",2023-06-10 10:11:21.351 UTC
nysofa-nyc-0034,place,intent,will_visit,i'm going for a walk,"",2023-04-12 16:58:55.678 UTC
nysofa-putnam-0280,place,intent,will_visit,son-in-law looks like they don't have son-in-law to his son or other,"",2023-04-12 19:12:11.164 UTC
ymow-michigan-0011,place,intent,will_visit,go to meeting,Do you have any plans for today?,2023-04-12 14:01:16.06 UTC
eqc-indiana-313,place,intent,will_visit,no going to go grocery shopping,Are you going to meet someone?,2023-04-12 17:29:28.967 UTC
ga-florida-0129,place,name,breakfast,alarm for breakfast,Leaving So soon? Where are you going?,2023-04-12 12:38:55.746 UTC
ga-florida-0129,place,intent,will_visit,alarm for breakfast,Leaving So soon? Where are you going?,2023-04-12 12:38:55.746 UTC
eqc-ohio-174,place,intent,will_visit,i'm leaving to go play cards,How about some time together?,2023-04-12 21:10:10.123 UTC
eqc-indiana-313,place,intent,will_visit,i'm going shopping for a couple hours can you hold the fort down,"",2023-04-12 17:29:04.811 UTC
vns-ny-0002,place,intent,will_visit,i'm on my way out to do a few errands,"How about we hang out for a bit <say-as interpret-as=""name"">Marianne</say-as>?",2023-04-12 17:29:22.376 UTC
nysofa-nyc-0034,activity,type,activity,i'm going for a walk,"",2023-04-12 16:58:55.678 UTC
nysofa-nyc-0034,activity,name,walking,i'm going for a walk,"",2023-04-12 16:58:55.678 UTC
ymow-michigan-0011,activity,name,meeting,go to meeting,Do you have any plans for today?,2023-04-12 14:01:16.06 UTC
ymow-michigan-0011,activity,type,activity,go to meeting,Do you have any plans for today?,2023-04-12 14:01:16.06 UTC
eqc-indiana-313,activity,name,shopping,no going to go grocery shopping,Are you going to meet someone?,2023-04-12 17:29:28.967 UTC
eqc-indiana-313,activity,type,activity,no going to go grocery shopping,Are you going to meet someone?,2023-04-12 17:29:28.967 UTC
nysofa-lewis-0275,activity,name,trip,is she coming on tour,"",2023-04-12 03:22:09.911 UTC
nysofa-lewis-0275,activity,type,activity,is she coming on tour,"",2023-04-12 03:22:09.911 UTC
