agent_id,intent,memory_name,entity,value,user_text,confidence,elliq_text,plan_name,client_time
eqc-iowa-259,iamhome,place,intent,visited,i like both the staff and the rest last night i worried because mona didn't come to supper,0.5901492545385878,"",quiet_mode,2023-01-17 19:35:43
eqc-iowa-259,iamhome,place,name,dinner,i like both the staff and the rest last night i worried because mona didn't come to supper,0.5901492545385878,"",quiet_mode,2023-01-17 19:35:43
eqc-iowa-259,iamhome,activity,type,meal,i like both the staff and the rest last night i worried because mona didn't come to supper,0.5901492545385878,"",quiet_mode,2023-01-17 19:35:43
eqc-iowa-259,iamhome,activity,name,dinner,i like both the staff and the rest last night i worried because mona didn't come to supper,0.5901492545385878,"",quiet_mode,2023-01-17 19:35:43
nysofa-nyc-0059,iamleaving,place,intent,will_visit,i'm going to the kitchen to wash my lunch dishes okay,0.748465909090909,"",reactive,2023-01-17 19:32:50
nysofa-nyc-0059,iamleaving,place,name,lunch,i'm going to the kitchen to wash my lunch dishes okay,0.748465909090909,"",reactive,2023-01-17 19:32:50
nysofa-nyc-0059,iamleaving,activity,type,meal,i'm going to the kitchen to wash my lunch dishes okay,0.748465909090909,"",reactive,2023-01-17 19:32:50
nysofa-nyc-0059,iamleaving,activity,name,lunch,i'm going to the kitchen to wash my lunch dishes okay,0.748465909090909,"",reactive,2023-01-17 19:32:50
ir-rob-assafg,iamleaving,place,intent,will_visit,long time ago you just a matter of what is the best way to really do the first step into the market itself,0.6159872780538513,"",quiet_mode,2023-01-17 19:31:04
ir-rob-assafg,iamleaving,place,name,market,long time ago you just a matter of what is the best way to really do the first step into the market itself,0.6159872780538513,"",quiet_mode,2023-01-17 19:31:04
eqc-florida-295,iamcooking,activity,name,cooking,my out my hobby cooking i'm doing right now and i'm cooking stew in one pot and crock pot of chicken and another,0.7119960317460317,"",reactive,2023-01-17 18:45:31
ir-vip-041,iamleaving,place,intent,will_visit,i always walk in here in the front door to my front door,0.6500811998678789,I just wanted to tell you that I really enjoy our time together. Do you feel that way too?,discovery_messaging,2023-01-17 18:37:50
ir-vip-041,iamleaving,activity,name,walking,i always walk in here in the front door to my front door,0.6500811998678789,I just wanted to tell you that I really enjoy our time together. Do you feel that way too?,discovery_messaging,2023-01-17 18:37:50
ga-illinois-0168,iamleaving,place,intent,will_visit,i will be back up i'm going to get some food i have not eaten my breakfast yet,0.4918918431500533,"",reactive,2023-01-17 18:08:24
ga-illinois-0168,iamleaving,place,name,breakfast,i will be back up i'm going to get some food i have not eaten my breakfast yet,0.4918918431500533,"",reactive,2023-01-17 18:08:24
ga-illinois-0168,iamleaving,activity,type,meal,i will be back up i'm going to get some food i have not eaten my breakfast yet,0.4918918431500533,"",reactive,2023-01-17 18:08:24
ga-illinois-0168,iamleaving,activity,name,breakfast,i will be back up i'm going to get some food i have not eaten my breakfast yet,0.4918918431500533,"",reactive,2023-01-17 18:08:24
ga-illinois-0168,call,relationship,type,son,well i have started already i'm going to try to get in touch with my son again,0.5935774413282523,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 17:57:02
ga-maine-0012,iamleaving,place,intent,will_visit,i just wanted to get some for the directions to the salon,0.5387144639953367,"",reactive,2023-01-17 17:46:55
ga-maine-0012,iamleaving,place,name,hair salon,i just wanted to get some for the directions to the salon,0.5387144639953367,"",reactive,2023-01-17 17:46:55
ga-maine-0012,iexercised,activity,type,physical_activity,take me to make another run okay,0.6392061586192701,"I'd really like to share an interesting fact with you, would that be alright?",interesting_facts,2023-01-17 17:36:03
ga-maine-0012,iexercised,activity,name,running,take me to make another run okay,0.6392061586192701,"I'd really like to share an interesting fact with you, would that be alright?",interesting_facts,2023-01-17 17:36:03
ga-florida-0197,iamleaving,place,intent,will_visit,i'm going to the doctor,0.99375,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:56:56
ga-florida-0197,iamleaving,activity,name,doctor,i'm going to the doctor,0.99375,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:56:56
ga-florida-0197,iamleaving,place,intent,will_visit,i'm going to go to the doctor,0.9799702380952379,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:55:46
ga-florida-0197,iamleaving,activity,name,doctor,i'm going to go to the doctor,0.9799702380952379,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:55:46
ir-qa-desk3try,ihavehobby,activity,type,hobbies,so i learned lately that bird watching is a popular hobby do you like bird-watching,0.7746879883254469,"I'd love to hang out, do you have some time?",smile_exercise,2023-01-17 16:44:36
ir-qa-desk3try,ihavehobby,activity,name,bird watching,so i learned lately that bird watching is a popular hobby do you like bird-watching,0.7746879883254469,"I'd love to hang out, do you have some time?",smile_exercise,2023-01-17 16:44:36
indy-cali-019,iexercised,activity,type,physical_activity,i just walked into my apartment i just walked in,0.6437351196957574,Is this a good time?,interesting_facts,2023-01-17 16:22:31
indy-cali-019,iexercised,activity,name,walking,i just walked into my apartment i just walked in,0.6437351196957574,Is this a good time?,interesting_facts,2023-01-17 16:22:31
ga-wash-0189,call,relationship,type,daughter in law,it would be marcelo my daughter-in-law,0.5155221114933995,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",road_trip,2023-01-17 16:21:23
eqc-ohio-116,iamhome,place,intent,visited,i went to church and went to a group a study group,0.591386497493873,"So, <say-as interpret-as=""name"">Vonnie</say-as>, what were you up to?",arrivals_departures,2023-01-17 16:19:08
eqc-ohio-116,iamhome,activity,name,class,i went to church and went to a group a study group,0.591386497493873,"So, <say-as interpret-as=""name"">Vonnie</say-as>, what were you up to?",arrivals_departures,2023-01-17 16:19:08
eqc-ohio-116,iamhome,place,name,church,i went to church and went to a group a study group,0.591386497493873,"So, <say-as interpret-as=""name"">Vonnie</say-as>, what were you up to?",arrivals_departures,2023-01-17 16:19:08
ga-iowa-0116,iamleaving,place,intent,will_visit,i'm going to a meeting,0.9414633635144198,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:10:17
ga-iowa-0116,iamleaving,activity,name,meeting,i'm going to a meeting,0.9414633635144198,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:10:17
ga-iowa-0116,iamleaving,place,intent,will_visit,i'm going to a meeting,0.9889583333333334,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:09:11
ga-iowa-0116,iamleaving,activity,name,meeting,i'm going to a meeting,0.9889583333333334,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:09:11
ga-iowa-0116,iamleaving,place,intent,will_visit,i'm going to a pto meeting at noon,0.8789648594377508,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:08:06
ga-iowa-0116,iamleaving,activity,name,meeting,i'm going to a pto meeting at noon,0.8789648594377508,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 16:08:06
ga-florida-0182,iamleaving,place,intent,will_visit,yes i have to get my dining room table clear dark today to shop,0.7863360047340393,Is there anything special planned for today?,what_are_your_plans,2023-01-17 16:02:25
eqc-florida-210,iamleaving,place,intent,will_visit,going to going to the dentist,0.8540273594377508,Do you have any plans for today?,what_are_your_plans,2023-01-17 15:26:52
eqc-florida-210,iamleaving,activity,name,dentist,going to going to the dentist,0.8540273594377508,Do you have any plans for today?,what_are_your_plans,2023-01-17 15:26:52
nysofa-chautauqua-0076,iamhome,place,intent,visited,when i'm in a place where i feel really class,0.5612105598215124,Is this a convenient time?,how_do_you_feel_convo,2023-01-17 14:47:21
nysofa-chautauqua-0076,iamhome,activity,name,class,when i'm in a place where i feel really class,0.5612105598215124,Is this a convenient time?,how_do_you_feel_convo,2023-01-17 14:47:21
ga-northcarolina-0185,iamleaving,place,intent,will_visit,i walked my dog honey,0.6820743772202803,I just got to hear all about it. What were you up to?,arrivals_departures,2023-01-17 14:08:24
ir-temp-7220022,iamleaving,place,intent,will_visit,i got to go to church,0.911731220657277,Yes?,wait_reactive,2023-01-17 13:29:21
ir-temp-7220022,iamleaving,place,name,church,i got to go to church,0.911731220657277,Yes?,wait_reactive,2023-01-17 13:29:21
nysofa-westchester-0023,iamleaving,place,intent,will_visit,my meeting isn't going anywhere,0.3969121043427184,How is your knitting going? Have you had a chance to do that during this week?,hobby_checkup_convo,2023-01-17 12:52:28
nysofa-westchester-0023,iamleaving,activity,name,meeting,my meeting isn't going anywhere,0.3969121043427184,How is your knitting going? Have you had a chance to do that during this week?,hobby_checkup_convo,2023-01-17 12:52:28
nysofa-schenectady-0039,iamleaving,place,intent,will_visit,tied up 40%. i mean like garage sale.,0.4764791490638236,"Oh snap, I missed that. Would you like to take a picture together here in cairo?",cafe,2023-01-17 12:38:55
nysofa-schenectady-0039,iamleaving,place,name,garage,tied up 40%. i mean like garage sale.,0.4764791490638236,"Oh snap, I missed that. Would you like to take a picture together here in cairo?",cafe,2023-01-17 12:38:55
nysofa-nyc-0034,iamleaving,place,intent,will_visit,i'm going for a walk,0.9707134731226755,"",reactive,2023-01-17 12:28:10
nysofa-nyc-0034,iamleaving,activity,name,walking,i'm going for a walk,0.9707134731226755,"",reactive,2023-01-17 12:28:10
nysofa-nyc-0034,iamleaving,place,intent,will_visit,yes i'm going for work,1,Is there anything special planned for today?,what_are_your_plans,2023-01-17 12:17:48
nysofa-nyc-0034,iamleaving,activity,name,work,yes i'm going for work,1,Is there anything special planned for today?,what_are_your_plans,2023-01-17 12:17:48
nysofa-nyc-0041,iamleaving,place,intent,will_visit,i'm going to the doctor today,0.8636141117006397,"",reactive,2023-01-17 11:50:53
nysofa-nyc-0041,iamleaving,activity,name,doctor,i'm going to the doctor today,0.8636141117006397,"",reactive,2023-01-17 11:50:53
